metric,rank,parameter_id,salib_name,method,max_abs_delta,mean_abs_delta,max_abs_delta_level,max_abs_delta_policy_id,max_abs_delta_scenario_id,baseline_value,low_value,high_value,unit,applies_to,scenario_filter,run_count,evidence_label,claim_scope,mu,mu_star,sigma,mu_star_conf,sample_count,num_trajectories,num_levels
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_last_mile_station_to_destination,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_capacity_reduction,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_combined_stress,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_combined_stress_mild,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_combined_stress_severe,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_delay,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_delay_mild,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_delay_severe,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_station_access,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_rail_unavailable,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_random_capacity_reduction,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_spatial_assembly_egress,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_spatial_feeder_east,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_spatial_lastmile_west,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_spatial_tancheon_corridor,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,baseline_multimodal,songpa_transfer_point_blockage,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,no_disruption,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_access_origin_to_destination,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_access_origin_to_station,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_combo_access_rail_capacity,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_combo_tancheon_rail_delay,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_last_mile_station_to_destination,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_capacity_reduction,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_combined_stress,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_combined_stress_mild,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_combined_stress_severe,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_delay,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_delay_mild,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_delay_severe,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_station_access,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_rail_unavailable,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_random_capacity_reduction,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_spatial_assembly_egress,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_spatial_feeder_east,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_spatial_lastmile_west,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_spatial_tancheon_corridor,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_severe,songpa_transfer_point_blockage,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,no_disruption,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_access_origin_to_destination,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_access_origin_to_station,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_combo_access_rail_capacity,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_combo_tancheon_rail_delay,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_last_mile_station_to_destination,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_capacity_reduction,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_combined_stress,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_combined_stress_mild,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_combined_stress_severe,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_delay,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_delay_mild,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_delay_severe,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_station_access,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
passengers_per_total_service_minute,16,turnaround_noise_lambda,turnaround_noise_lambda,salib_morris,0.0,0.0,,fleet_shortage_stress,songpa_rail_unavailable,,,,,,,68,scaffold-only,Pilot scaffold SALib Morris sensitivity output; not calibrated real-world sensitivity evidence or an operational forecast.,0.0,0.0,0.0,0.0,68,4,4
